Latitude modul,Longitude modul,Sat count,Speed,Alt,Dates
-5.372151, 105.250098, 9, 0.35, 130.00, 14/9/2021
-5.372151, 105.250098, 9, 0.35, 130.00, 14/9/2021
-5.372153, 105.250096, 9, 0.65, 130.00, 14/9/2021
-5.372153, 105.250096, 9, 0.65, 130.00, 14/9/2021
-5.372153, 105.250096, 9, 0.65, 130.90, 14/9/2021
-5.372153, 105.250096, 9, 0.65, 130.90, 14/9/2021
-5.372153, 105.250096, 9, 0.65, 130.90, 14/9/2021
-5.372154, 105.250096, 9, 0.44, 130.90, 14/9/2021
-5.372154, 105.250096, 9, 0.44, 130.90, 14/9/2021
-5.372154, 105.250096, 9, 0.44, 130.90, 14/9/2021
-5.372157, 105.250095, 9, 0.78, 130.90, 14/9/2021
-5.372157, 105.250095, 9, 0.78, 130.90, 14/9/2021
-5.372157, 105.250095, 9, 0.78, 131.40, 14/9/2021
-5.372157, 105.250095, 9, 0.78, 131.40, 14/9/2021
-5.372157, 105.250095, 9, 0.78, 131.40, 14/9/2021
-5.372156, 105.250095, 9, 0.87, 131.40, 14/9/2021
-5.372156, 105.250095, 9, 0.87, 131.40, 14/9/2021
-5.372156, 105.250095, 9, 0.87, 131.40, 14/9/2021
-5.372156, 105.250095, 9, 0.43, 131.40, 14/9/2021
-5.372156, 105.250095, 9, 0.43, 131.40, 14/9/2021
-5.372156, 105.250095, 9, 0.43, 131.70, 14/9/2021
-5.372156, 105.250095, 9, 0.43, 131.70, 14/9/2021
-5.372156, 105.250095, 9, 0.43, 131.70, 14/9/2021
-5.372158, 105.250093, 9, 1.15, 131.70, 14/9/2021
-5.372158, 105.250093, 9, 1.15, 131.70, 14/9/2021
-5.372158, 105.250093, 9, 1.15, 131.70, 14/9/2021
-5.372160, 105.250092, 9, 0.33, 131.70, 14/9/2021
-5.372160, 105.250092, 9, 0.33, 131.70, 14/9/2021
-5.372160, 105.250092, 9, 0.33, 132.70, 14/9/2021
-5.372160, 105.250092, 9, 0.33, 132.70, 14/9/2021
-5.372160, 105.250092, 9, 0.33, 132.70, 14/9/2021
-5.372160, 105.250091, 9, 0.52, 132.70, 14/9/2021
-5.372160, 105.250091, 9, 0.52, 132.70, 14/9/2021
-5.372160, 105.250091, 9, 0.52, 132.80, 14/9/2021
-5.372160, 105.250091, 9, 0.52, 132.80, 14/9/2021
-5.372163, 105.250091, 9, 0.33, 132.80, 14/9/2021
-5.372163, 105.250091, 9, 0.33, 132.80, 14/9/2021
-5.372163, 105.250091, 9, 0.33, 132.90, 14/9/2021
-5.372163, 105.250091, 9, 0.33, 132.90, 14/9/2021
-5.372163, 105.250090, 9, 0.61, 132.90, 14/9/2021
-5.372163, 105.250090, 9, 0.61, 132.90, 14/9/2021
-5.372163, 105.250090, 9, 0.61, 132.90, 14/9/2021
-5.372163, 105.250090, 9, 0.20, 132.90, 14/9/2021
-5.372163, 105.250090, 9, 0.20, 132.90, 14/9/2021
-5.372163, 105.250090, 9, 0.20, 132.90, 14/9/2021
-5.372163, 105.250090, 9, 0.20, 132.90, 14/9/2021
-5.372163, 105.250090, 9, 0.20, 132.90, 14/9/2021
-5.372163, 105.250089, 9, 0.50, 132.90, 14/9/2021
-5.372163, 105.250089, 9, 0.50, 132.90, 14/9/2021
-5.372163, 105.250089, 9, 0.50, 132.70, 14/9/2021
-5.372163, 105.250089, 9, 0.50, 132.70, 14/9/2021
-5.372164, 105.250088, 9, 0.52, 132.70, 14/9/2021
-5.372164, 105.250088, 9, 0.52, 132.70, 14/9/2021
-5.372164, 105.250088, 9, 0.52, 132.90, 14/9/2021
-5.372163, 105.250087, 9, 0.13, 132.90, 14/9/2021
-5.372163, 105.250087, 9, 0.13, 132.90, 14/9/2021
-5.372163, 105.250087, 9, 0.13, 132.80, 14/9/2021
-5.372163, 105.250087, 9, 0.13, 132.80, 14/9/2021
-5.372163, 105.250088, 9, 0.17, 132.80, 14/9/2021
-5.372163, 105.250088, 9, 0.17, 132.80, 14/9/2021
-5.372163, 105.250088, 9, 0.17, 132.80, 14/9/2021
-5.372163, 105.250088, 9, 0.17, 132.80, 14/9/2021
-5.372162, 105.250089, 9, 1.00, 132.80, 14/9/2021
-5.372162, 105.250089, 9, 1.00, 132.80, 14/9/2021
-5.372162, 105.250089, 8, 1.00, 131.70, 14/9/2021
-5.372162, 105.250089, 8, 1.00, 131.70, 14/9/2021
-5.372162, 105.250089, 8, 1.00, 131.70, 14/9/2021
-5.372162, 105.250089, 8, 0.67, 131.70, 14/9/2021
-5.372162, 105.250089, 8, 0.67, 131.70, 14/9/2021
-5.372162, 105.250089, 8, 0.67, 131.70, 14/9/2021
-5.372163, 105.250090, 8, 0.91, 131.70, 14/9/2021
-5.372163, 105.250090, 8, 0.91, 131.70, 14/9/2021
-5.372163, 105.250090, 8, 0.91, 130.40, 14/9/2021
-5.372163, 105.250090, 8, 0.91, 130.40, 14/9/2021
-5.372163, 105.250090, 8, 0.91, 130.40, 14/9/2021
-5.372164, 105.250092, 8, 0.83, 130.40, 14/9/2021
-5.372164, 105.250092, 8, 0.83, 130.40, 14/9/2021
-5.372164, 105.250092, 8, 0.83, 129.50, 14/9/2021
-5.372164, 105.250092, 8, 0.83, 129.50, 14/9/2021
-5.372166, 105.250092, 8, 0.33, 129.50, 14/9/2021
-5.372166, 105.250092, 8, 0.33, 129.50, 14/9/2021
-5.372166, 105.250092, 9, 0.33, 129.10, 14/9/2021
-5.372168, 105.250092, 9, 0.41, 129.10, 14/9/2021
-5.372168, 105.250092, 9, 0.41, 129.10, 14/9/2021
-5.372168, 105.250092, 9, 0.41, 128.80, 14/9/2021
-5.372168, 105.250092, 9, 0.41, 128.80, 14/9/2021
-5.372168, 105.250092, 9, 0.41, 128.80, 14/9/2021
-5.372167, 105.250092, 9, 0.26, 128.80, 14/9/2021
-5.372167, 105.250092, 9, 0.26, 128.80, 14/9/2021
-5.372167, 105.250092, 9, 0.26, 128.80, 14/9/2021
-5.372166, 105.250090, 9, 0.67, 128.80, 14/9/2021
-5.372166, 105.250090, 9, 0.67, 128.80, 14/9/2021
-5.372166, 105.250090, 9, 0.67, 129.40, 14/9/2021
-5.372166, 105.250090, 9, 0.67, 129.40, 14/9/2021
-5.372166, 105.250090, 9, 0.67, 129.40, 14/9/2021
-5.372168, 105.250091, 9, 0.61, 129.40, 14/9/2021
-5.372168, 105.250091, 9, 0.61, 129.40, 14/9/2021
-5.372168, 105.250091, 9, 0.61, 128.70, 14/9/2021
-5.372168, 105.250090, 9, 0.48, 128.70, 14/9/2021
-5.372168, 105.250090, 9, 0.48, 128.70, 14/9/2021
-5.372168, 105.250090, 9, 0.48, 128.80, 14/9/2021
-5.372168, 105.250090, 9, 0.48, 128.80, 14/9/2021
-5.372168, 105.250090, 9, 0.48, 128.80, 14/9/2021
-5.372167, 105.250090, 9, 0.56, 128.80, 14/9/2021
-5.372167, 105.250090, 9, 0.56, 128.80, 14/9/2021
-5.372167, 105.250090, 9, 0.56, 128.80, 14/9/2021
-5.372167, 105.250090, 9, 0.56, 128.80, 14/9/2021
-5.372167, 105.250088, 9, 0.57, 128.80, 14/9/2021
-5.372167, 105.250088, 9, 0.57, 128.80, 14/9/2021
-5.372167, 105.250088, 9, 0.57, 129.20, 14/9/2021
-5.372168, 105.250088, 9, 0.93, 129.20, 14/9/2021
-5.372168, 105.250088, 9, 0.93, 129.20, 14/9/2021
-5.372168, 105.250088, 9, 0.93, 128.90, 14/9/2021
-5.372168, 105.250088, 9, 0.93, 128.90, 14/9/2021
-5.372168, 105.250088, 9, 0.93, 128.90, 14/9/2021
-5.372169, 105.250088, 9, 0.31, 128.90, 14/9/2021
-5.372169, 105.250088, 9, 0.31, 128.90, 14/9/2021
-5.372169, 105.250088, 9, 0.31, 128.90, 14/9/2021
-5.372167, 105.250086, 9, 1.15, 128.90, 14/9/2021
-5.372167, 105.250086, 9, 1.15, 128.90, 14/9/2021
-5.372167, 105.250086, 9, 1.15, 128.60, 14/9/2021
-5.372167, 105.250086, 9, 1.15, 128.60, 14/9/2021
-5.372167, 105.250086, 9, 1.15, 128.60, 14/9/2021
-5.372163, 105.250084, 9, 0.74, 128.60, 14/9/2021
-5.372163, 105.250084, 9, 0.74, 128.60, 14/9/2021
-5.372163, 105.250084, 9, 0.74, 128.60, 14/9/2021
-5.372162, 105.250082, 9, 0.52, 128.60, 14/9/2021
-5.372162, 105.250082, 9, 0.52, 128.60, 14/9/2021
-5.372162, 105.250082, 9, 0.52, 129.10, 14/9/2021
-5.372162, 105.250082, 9, 0.52, 129.10, 14/9/2021
-5.372162, 105.250082, 9, 0.52, 129.10, 14/9/2021
-5.372162, 105.250080, 9, 0.28, 129.10, 14/9/2021
-5.372162, 105.250080, 9, 0.28, 129.10, 14/9/2021
-5.372162, 105.250080, 9, 0.28, 129.40, 14/9/2021
-5.372162, 105.250080, 9, 0.28, 129.40, 14/9/2021
-5.372159, 105.250079, 9, 1.67, 129.40, 14/9/2021
-5.372159, 105.250079, 9, 1.67, 129.40, 14/9/2021
-5.372159, 105.250079, 9, 1.67, 129.30, 14/9/2021
-5.372155, 105.250078, 9, 1.67, 129.30, 14/9/2021
-5.372155, 105.250078, 9, 1.67, 129.30, 14/9/2021
-5.372155, 105.250078, 9, 1.67, 129.80, 14/9/2021
-5.372155, 105.250078, 9, 1.67, 129.80, 14/9/2021
-5.372155, 105.250078, 9, 1.67, 129.80, 14/9/2021
-5.372154, 105.250077, 9, 0.19, 129.80, 14/9/2021
-5.372154, 105.250077, 9, 0.19, 129.80, 14/9/2021
-5.372154, 105.250077, 9, 0.19, 130.00, 14/9/2021
-5.372154, 105.250077, 9, 0.19, 130.00, 14/9/2021
-5.372154, 105.250076, 9, 0.41, 130.00, 14/9/2021
-5.372154, 105.250076, 9, 0.41, 130.00, 14/9/2021
-5.372154, 105.250076, 9, 0.41, 129.90, 14/9/2021
-5.372154, 105.250076, 9, 0.41, 129.90, 14/9/2021
-5.372154, 105.250077, 9, 0.48, 129.90, 14/9/2021
-5.372154, 105.250077, 9, 0.48, 129.90, 14/9/2021
-5.372154, 105.250077, 9, 0.48, 129.80, 14/9/2021
-5.372151, 105.250075, 9, 1.67, 129.80, 14/9/2021
-5.372151, 105.250075, 9, 1.67, 129.80, 14/9/2021
-5.372151, 105.250075, 9, 1.67, 130.20, 14/9/2021
-5.372151, 105.250075, 9, 1.67, 130.20, 14/9/2021
-5.372145, 105.250072, 9, 0.54, 130.20, 14/9/2021
-5.372145, 105.250072, 9, 0.54, 130.20, 14/9/2021
-5.372145, 105.250072, 9, 0.54, 130.20, 14/9/2021
-5.372145, 105.250072, 9, 0.54, 130.20, 14/9/2021
-5.372147, 105.250071, 9, 0.13, 130.20, 14/9/2021
-5.372147, 105.250071, 9, 0.13, 130.20, 14/9/2021
-5.372147, 105.250071, 9, 0.13, 131.70, 14/9/2021
-5.372147, 105.250071, 9, 0.13, 131.70, 14/9/2021
-5.372147, 105.250071, 9, 0.13, 131.70, 14/9/2021
-5.372146, 105.250069, 9, 0.72, 131.70, 14/9/2021
-5.372146, 105.250069, 9, 0.72, 131.70, 14/9/2021
-5.372146, 105.250069, 9, 0.72, 131.70, 14/9/2021
-5.372146, 105.250069, 9, 0.72, 131.70, 14/9/2021
-5.372144, 105.250067, 9, 0.76, 131.70, 14/9/2021
-5.372144, 105.250067, 9, 0.76, 131.70, 14/9/2021
-5.372144, 105.250067, 9, 0.76, 131.70, 14/9/2021
-5.372141, 105.250065, 9, 0.78, 131.70, 14/9/2021
-5.372141, 105.250065, 9, 0.78, 131.70, 14/9/2021
-5.372141, 105.250065, 9, 0.78, 131.70, 14/9/2021
-5.372141, 105.250064, 9, 0.33, 131.70, 14/9/2021
-5.372141, 105.250064, 9, 0.33, 131.70, 14/9/2021
-5.372141, 105.250064, 9, 0.33, 132.80, 14/9/2021
-5.372141, 105.250064, 9, 0.33, 132.80, 14/9/2021
-5.372141, 105.250064, 9, 0.33, 132.80, 14/9/2021
-5.372141, 105.250063, 9, 0.89, 132.80, 14/9/2021
-5.372141, 105.250063, 9, 0.89, 132.80, 14/9/2021
-5.372141, 105.250063, 9, 0.89, 132.80, 14/9/2021
-5.372137, 105.250061, 9, 1.94, 132.80, 14/9/2021
-5.372137, 105.250061, 9, 1.94, 132.80, 14/9/2021
-5.372137, 105.250061, 9, 1.94, 133.80, 14/9/2021
-5.372137, 105.250061, 9, 1.94, 133.80, 14/9/2021
-5.372137, 105.250061, 9, 1.94, 133.80, 14/9/2021
-5.372136, 105.250059, 9, 0.13, 133.80, 14/9/2021
-5.372136, 105.250059, 9, 0.13, 133.80, 14/9/2021
-5.372136, 105.250059, 9, 0.13, 133.80, 14/9/2021
-5.372132, 105.250057, 9, 1.17, 133.80, 14/9/2021
-5.372132, 105.250057, 9, 1.17, 133.80, 14/9/2021
-5.372132, 105.250057, 9, 1.17, 134.50, 14/9/2021
-5.372132, 105.250057, 9, 1.17, 134.50, 14/9/2021
-5.372132, 105.250057, 9, 1.17, 134.50, 14/9/2021
-5.372131, 105.250055, 9, 0.93, 134.50, 14/9/2021
-5.372131, 105.250055, 9, 0.93, 134.50, 14/9/2021
-5.372131, 105.250055, 9, 0.93, 134.70, 14/9/2021
-5.372131, 105.250055, 9, 0.93, 134.70, 14/9/2021
-5.372131, 105.250054, 9, 0.96, 134.70, 14/9/2021
-5.372131, 105.250054, 9, 0.96, 134.70, 14/9/2021
-5.372131, 105.250054, 9, 0.96, 134.60, 14/9/2021
-5.372126, 105.250053, 9, 2.04, 134.60, 14/9/2021
-5.372126, 105.250053, 9, 2.04, 134.60, 14/9/2021
-5.372126, 105.250053, 9, 2.04, 134.10, 14/9/2021
-5.372126, 105.250053, 9, 2.04, 134.10, 14/9/2021
-5.372126, 105.250053, 9, 2.04, 134.10, 14/9/2021
-5.372126, 105.250052, 9, 0.20, 134.10, 14/9/2021
-5.372126, 105.250052, 9, 0.20, 134.10, 14/9/2021
-5.372126, 105.250052, 9, 0.20, 134.40, 14/9/2021
-5.372126, 105.250052, 9, 0.20, 134.40, 14/9/2021
-5.372126, 105.250051, 9, 0.39, 134.40, 14/9/2021
-5.372126, 105.250051, 9, 0.39, 134.40, 14/9/2021
-5.372126, 105.250051, 9, 0.39, 134.00, 14/9/2021
-5.372126, 105.250051, 9, 0.39, 134.00, 14/9/2021
-5.372125, 105.250051, 9, 1.19, 134.00, 14/9/2021
-5.372125, 105.250051, 9, 1.19, 134.00, 14/9/2021
-5.372125, 105.250051, 9, 1.19, 133.70, 14/9/2021
-5.372125, 105.250051, 9, 1.19, 133.70, 14/9/2021
-5.372124, 105.250048, 9, 0.81, 133.70, 14/9/2021
-5.372124, 105.250048, 9, 0.81, 133.70, 14/9/2021
-5.372124, 105.250048, 9, 0.81, 134.60, 14/9/2021
-5.372124, 105.250048, 9, 0.81, 134.60, 14/9/2021
-5.372122, 105.250046, 9, 0.39, 134.60, 14/9/2021
-5.372122, 105.250046, 9, 0.39, 134.60, 14/9/2021
-5.372122, 105.250046, 9, 0.39, 134.60, 14/9/2021
-5.372122, 105.250046, 9, 0.39, 134.60, 14/9/2021
-5.372121, 105.250045, 9, 0.41, 134.60, 14/9/2021
-5.372121, 105.250045, 9, 0.41, 134.60, 14/9/2021
-5.372121, 105.250045, 9, 0.41, 135.70, 14/9/2021
-5.372121, 105.250045, 9, 0.41, 135.70, 14/9/2021
-5.372122, 105.250046, 9, 1.17, 135.70, 14/9/2021
-5.372122, 105.250046, 9, 1.17, 135.70, 14/9/2021
-5.372122, 105.250046, 9, 1.17, 134.60, 14/9/2021
-5.372122, 105.250046, 9, 1.17, 134.60, 14/9/2021
-5.372119, 105.250045, 9, 2.19, 134.60, 14/9/2021
-5.372119, 105.250045, 9, 2.19, 134.60, 14/9/2021
-5.372119, 105.250045, 9, 2.19, 134.70, 14/9/2021
-5.372119, 105.250045, 9, 2.19, 134.70, 14/9/2021
-5.372119, 105.250045, 9, 2.19, 134.70, 14/9/2021
-5.372121, 105.250044, 9, 0.24, 134.70, 14/9/2021
-5.372121, 105.250044, 9, 0.24, 134.70, 14/9/2021
-5.372121, 105.250044, 9, 0.24, 134.70, 14/9/2021
-5.372121, 105.250044, 9, 0.24, 134.70, 14/9/2021
-5.372124, 105.250043, 9, 1.43, 134.70, 14/9/2021
-5.372124, 105.250043, 9, 1.43, 134.70, 14/9/2021
-5.372124, 105.250043, 9, 1.43, 135.40, 14/9/2021
-5.372124, 105.250043, 9, 1.43, 135.40, 14/9/2021
-5.372124, 105.250043, 9, 1.43, 135.40, 14/9/2021
-5.372122, 105.250042, 9, 1.13, 135.40, 14/9/2021
-5.372122, 105.250042, 9, 1.13, 135.40, 14/9/2021
-5.372122, 105.250041, 9, 0.89, 135.40, 14/9/2021
-5.372122, 105.250041, 9, 0.89, 135.40, 14/9/2021
-5.372122, 105.250041, 9, 0.89, 135.40, 14/9/2021
-5.372122, 105.250041, 9, 0.89, 135.40, 14/9/2021
-5.372126, 105.250043, 9, 0.39, 135.40, 14/9/2021
-5.372126, 105.250043, 9, 0.39, 135.40, 14/9/2021
-5.372126, 105.250043, 9, 0.39, 135.00, 14/9/2021
-5.372126, 105.250043, 9, 0.39, 135.00, 14/9/2021
-5.372126, 105.250043, 9, 0.39, 135.00, 14/9/2021
-5.372129, 105.250043, 9, 1.15, 135.00, 14/9/2021
-5.372129, 105.250043, 9, 1.15, 135.00, 14/9/2021
-5.372129, 105.250043, 9, 1.15, 135.10, 14/9/2021
-5.372129, 105.250043, 9, 1.15, 135.10, 14/9/2021
-5.372131, 105.250042, 9, 0.91, 135.10, 14/9/2021
-5.372131, 105.250042, 9, 0.91, 135.10, 14/9/2021
-5.372131, 105.250042, 9, 0.91, 135.60, 14/9/2021
-5.372131, 105.250042, 9, 0.91, 135.60, 14/9/2021
-5.372131, 105.250042, 9, 0.91, 135.60, 14/9/2021
-5.372134, 105.250042, 9, 0.22, 135.60, 14/9/2021
-5.372134, 105.250042, 9, 0.22, 135.60, 14/9/2021
-5.372134, 105.250042, 9, 0.22, 135.60, 14/9/2021
-5.372137, 105.250043, 9, 0.52, 135.60, 14/9/2021
-5.372137, 105.250043, 9, 0.52, 135.60, 14/9/2021
-5.372137, 105.250043, 9, 0.52, 134.30, 14/9/2021
-5.372137, 105.250043, 9, 0.52, 134.30, 14/9/2021
-5.372140, 105.250043, 9, 0.43, 134.30, 14/9/2021
-5.372140, 105.250043, 9, 0.43, 134.30, 14/9/2021
-5.372140, 105.250043, 9, 0.43, 134.30, 14/9/2021
-5.372142, 105.250041, 9, 0.74, 134.30, 14/9/2021
-5.372142, 105.250041, 9, 0.74, 134.30, 14/9/2021
-5.372142, 105.250041, 9, 0.74, 133.90, 14/9/2021
-5.372142, 105.250041, 9, 0.74, 133.90, 14/9/2021
-5.372142, 105.250041, 9, 0.74, 133.90, 14/9/2021
-5.372144, 105.250040, 9, 0.28, 133.90, 14/9/2021
-5.372144, 105.250040, 9, 0.28, 133.90, 14/9/2021
-5.372147, 105.250041, 9, 0.57, 133.90, 14/9/2021
-5.372147, 105.250041, 9, 0.57, 133.90, 14/9/2021
-5.372147, 105.250041, 9, 0.57, 132.90, 14/9/2021
-5.372147, 105.250041, 9, 0.57, 132.90, 14/9/2021
-5.372147, 105.250041, 9, 0.57, 132.90, 14/9/2021
-5.372149, 105.250042, 9, 0.30, 132.90, 14/9/2021
-5.372149, 105.250042, 9, 0.30, 132.90, 14/9/2021
-5.372149, 105.250042, 9, 0.56, 132.90, 14/9/2021
-5.372149, 105.250042, 9, 0.56, 132.90, 14/9/2021
-5.372149, 105.250042, 9, 0.56, 131.80, 14/9/2021
-5.372149, 105.250042, 9, 0.56, 131.80, 14/9/2021
-5.372149, 105.250042, 9, 0.56, 131.80, 14/9/2021
-5.372150, 105.250043, 9, 0.37, 131.80, 14/9/2021
-5.372150, 105.250043, 9, 0.37, 131.80, 14/9/2021
-5.372150, 105.250043, 9, 0.37, 131.80, 14/9/2021
-5.372151, 105.250044, 9, 0.91, 131.80, 14/9/2021
-5.372151, 105.250044, 9, 0.91, 131.80, 14/9/2021
-5.372151, 105.250044, 9, 0.91, 130.00, 14/9/2021
-5.372151, 105.250044, 9, 0.91, 130.00, 14/9/2021
-5.372151, 105.250044, 9, 0.91, 130.00, 14/9/2021
-5.372153, 105.250045, 9, 0.57, 130.00, 14/9/2021
-5.372153, 105.250045, 9, 0.57, 130.00, 14/9/2021
-5.372153, 105.250045, 9, 0.57, 130.00, 14/9/2021
-5.372155, 105.250046, 9, 0.83, 130.00, 14/9/2021
-5.372155, 105.250046, 9, 0.83, 130.00, 14/9/2021
-5.372155, 105.250046, 9, 0.83, 129.40, 14/9/2021
-5.372155, 105.250046, 9, 0.83, 129.40, 14/9/2021
-5.372155, 105.250046, 9, 0.83, 129.40, 14/9/2021
-5.372159, 105.250049, 9, 1.39, 129.40, 14/9/2021
-5.372159, 105.250049, 9, 1.39, 129.40, 14/9/2021
-5.372159, 105.250049, 9, 1.39, 128.10, 14/9/2021
-5.372159, 105.250049, 9, 1.39, 128.10, 14/9/2021
-5.372161, 105.250050, 9, 0.67, 128.10, 14/9/2021
-5.372161, 105.250050, 9, 0.67, 128.10, 14/9/2021
-5.372161, 105.250050, 9, 0.67, 127.60, 14/9/2021
-5.372163, 105.250053, 9, 0.56, 127.60, 14/9/2021
-5.372163, 105.250053, 9, 0.56, 127.60, 14/9/2021
-5.372163, 105.250053, 9, 0.56, 126.40, 14/9/2021
-5.372163, 105.250053, 9, 0.56, 126.40, 14/9/2021
-5.372163, 105.250053, 9, 0.56, 126.40, 14/9/2021
-5.372166, 105.250058, 9, 0.94, 126.40, 14/9/2021
-5.372166, 105.250058, 9, 0.94, 126.40, 14/9/2021
-5.372166, 105.250058, 9, 0.94, 126.40, 14/9/2021
-5.372166, 105.250058, 9, 0.94, 126.40, 14/9/2021
-5.372165, 105.250059, 9, 0.57, 126.40, 14/9/2021
-5.372165, 105.250059, 9, 0.57, 126.40, 14/9/2021
-5.372165, 105.250059, 9, 0.57, 126.80, 14/9/2021
-5.372165, 105.250059, 9, 0.57, 126.80, 14/9/2021
-5.372164, 105.250060, 9, 0.44, 126.80, 14/9/2021
-5.372164, 105.250060, 9, 0.44, 126.80, 14/9/2021
-5.372164, 105.250060, 9, 0.44, 126.80, 14/9/2021
-5.372159, 105.250059, 9, 1.19, 126.80, 14/9/2021
-5.372159, 105.250059, 9, 1.19, 126.80, 14/9/2021
-5.372159, 105.250059, 9, 1.19, 129.80, 14/9/2021
-5.372159, 105.250059, 9, 1.19, 129.80, 14/9/2021
-5.372159, 105.250059, 9, 1.19, 129.80, 14/9/2021
-5.372157, 105.250061, 9, 0.57, 129.80, 14/9/2021
-5.372157, 105.250061, 9, 0.57, 129.80, 14/9/2021
-5.372157, 105.250061, 9, 0.57, 129.80, 14/9/2021
-5.372159, 105.250065, 9, 0.89, 129.80, 14/9/2021
-5.372159, 105.250065, 9, 0.89, 129.80, 14/9/2021
-5.372159, 105.250065, 9, 0.89, 129.70, 14/9/2021
-5.372159, 105.250065, 9, 0.89, 129.70, 14/9/2021
-5.372159, 105.250065, 9, 0.89, 129.70, 14/9/2021
-5.372160, 105.250067, 9, 0.48, 129.70, 14/9/2021
-5.372160, 105.250067, 9, 0.48, 129.70, 14/9/2021
-5.372160, 105.250067, 9, 0.48, 129.60, 14/9/2021
-5.372160, 105.250067, 9, 0.48, 129.60, 14/9/2021
-5.372159, 105.250068, 9, 0.52, 129.60, 14/9/2021
-5.372159, 105.250068, 9, 0.52, 129.60, 14/9/2021
-5.372159, 105.250068, 9, 0.52, 130.20, 14/9/2021
-5.372157, 105.250070, 9, 0.39, 130.20, 14/9/2021
-5.372157, 105.250070, 9, 0.39, 130.20, 14/9/2021
-5.372157, 105.250070, 9, 0.39, 130.50, 14/9/2021
-5.372157, 105.250070, 9, 0.39, 130.50, 14/9/2021
-5.372157, 105.250070, 9, 0.39, 130.50, 14/9/2021
-5.372156, 105.250070, 9, 0.44, 130.50, 14/9/2021
-5.372156, 105.250070, 9, 0.44, 130.50, 14/9/2021
-5.372156, 105.250070, 9, 0.44, 131.00, 14/9/2021
-5.372156, 105.250070, 9, 0.44, 131.00, 14/9/2021
-5.372154, 105.250071, 9, 0.44, 131.00, 14/9/2021
-5.372154, 105.250071, 9, 0.44, 131.00, 14/9/2021
-5.372154, 105.250071, 9, 0.44, 131.40, 14/9/2021
-5.372154, 105.250071, 9, 0.44, 131.40, 14/9/2021
-5.372151, 105.250072, 9, 1.22, 131.40, 14/9/2021
-5.372151, 105.250072, 9, 1.22, 131.40, 14/9/2021
-5.372151, 105.250072, 9, 1.22, 131.40, 14/9/2021
-5.372153, 105.250074, 9, 0.44, 131.40, 14/9/2021
-5.372153, 105.250074, 9, 0.44, 131.40, 14/9/2021
-5.372153, 105.250074, 9, 0.44, 132.20, 14/9/2021
-5.372153, 105.250074, 9, 0.44, 132.20, 14/9/2021
-5.372153, 105.250080, 9, 0.78, 132.20, 14/9/2021
-5.372153, 105.250080, 9, 0.78, 132.20, 14/9/2021
-5.372153, 105.250080, 9, 0.78, 132.20, 14/9/2021
-5.372153, 105.250080, 9, 0.78, 132.20, 14/9/2021
-5.372155, 105.250082, 9, 0.28, 132.20, 14/9/2021
-5.372155, 105.250082, 9, 0.28, 132.20, 14/9/2021
-5.372155, 105.250082, 9, 0.28, 130.70, 14/9/2021
-5.372155, 105.250082, 9, 0.28, 130.70, 14/9/2021
-5.372155, 105.250082, 9, 0.28, 130.70, 14/9/2021
-5.372155, 105.250083, 9, 0.52, 130.70, 14/9/2021
-5.372155, 105.250083, 9, 0.52, 130.70, 14/9/2021
-5.372155, 105.250083, 9, 0.52, 130.70, 14/9/2021
-5.372155, 105.250083, 9, 0.52, 130.70, 14/9/2021
-5.372158, 105.250087, 9, 0.50, 130.70, 14/9/2021
-5.372158, 105.250087, 9, 0.50, 130.70, 14/9/2021
-5.372158, 105.250087, 9, 0.50, 130.10, 14/9/2021
-5.372158, 105.250087, 9, 0.50, 130.10, 14/9/2021
-5.372156, 105.250086, 9, 0.52, 130.10, 14/9/2021
-5.372156, 105.250086, 9, 0.52, 130.10, 14/9/2021
-5.372156, 105.250086, 9, 0.52, 130.10, 14/9/2021
-5.372158, 105.250088, 9, 0.98, 130.10, 14/9/2021
-5.372158, 105.250088, 9, 0.98, 130.10, 14/9/2021
-5.372158, 105.250088, 9, 0.98, 130.20, 14/9/2021
-5.372158, 105.250088, 9, 0.98, 130.20, 14/9/2021
-5.372158, 105.250088, 9, 0.98, 130.20, 14/9/2021
-5.372157, 105.250090, 9, 0.61, 130.20, 14/9/2021
-5.372157, 105.250090, 9, 0.61, 130.20, 14/9/2021
-5.372157, 105.250090, 8, 0.61, 130.10, 14/9/2021
-5.372157, 105.250090, 8, 0.61, 130.10, 14/9/2021
-5.372158, 105.250091, 8, 0.50, 130.10, 14/9/2021
-5.372158, 105.250091, 8, 0.50, 130.10, 14/9/2021
-5.372158, 105.250091, 9, 0.50, 130.10, 14/9/2021
-5.372157, 105.250092, 9, 0.22, 130.10, 14/9/2021
-5.372157, 105.250092, 9, 0.22, 130.10, 14/9/2021
-5.372157, 105.250092, 9, 0.22, 130.60, 14/9/2021
-5.372157, 105.250092, 9, 0.22, 130.60, 14/9/2021
-5.372157, 105.250092, 9, 0.22, 130.60, 14/9/2021
-5.372157, 105.250093, 9, 0.41, 130.60, 14/9/2021
-5.372157, 105.250093, 9, 0.41, 130.60, 14/9/2021
-5.372157, 105.250093, 9, 0.41, 130.40, 14/9/2021
-5.372157, 105.250090, 9, 0.57, 130.40, 14/9/2021
-5.372157, 105.250090, 9, 0.57, 130.40, 14/9/2021
-5.372157, 105.250090, 9, 0.57, 131.60, 14/9/2021
